,intVar1,intVar2,intVar3,intVar4
0,43,152,74,103
0,02-05-2022 19:16:40,108,412,384,10
0,02-05-2022 19:16:40,123,156,396,289
0,02-05-2022 19:16:40,342,66,379,424
0,02-05-2022 19:16:40,452,465,332,1
0,02-05-2022 19:16:40,360,275,31,148
0,02-05-2022 19:16:40,373,143,227,257
0,02-05-2022 19:16:40,48,156,234,248
0,02-05-2022 19:16:40,456,330,376,345
0,02-05-2022 19:16:40,255,405,284,461
0,02-05-2022 19:16:40,213,239,229,101
0,02-05-2022 19:16:40,477,187,261,291
0,02-05-2022 19:16:40,341,367,405,471
0,02-05-2022 19:16:40,174,323,379,452
0,02-05-2022 19:16:40,296,135,114,386
0,02-05-2022 19:16:40,265,389,477,231
0,02-05-2022 19:16:40,319,477,50,140
0,02-05-2022 19:16:40,274,186,293,18
0,02-05-2022 19:16:40,332,288,183,316
0,02-05-2022 19:16:40,43,437,361,240
0,02-05-2022 19:16:40,75,461,293,398
0,02-05-2022 19:16:40,84,370,485,356
0,02-05-2022 19:16:40,36,451,282,318
0,02-05-2022 19:16:40,478,475,205,273
0,02-05-2022 19:16:40,356,261,46,368
0,02-05-2022 19:16:40,212,437,123,10
0,02-05-2022 19:16:40,370,452,387,30
0,02-05-2022 19:16:40,219,77,446,407
0,02-05-2022 19:16:40,277,373,216,155
0,02-05-2022 19:16:40,137,356,165,388
0,02-05-2022 19:16:40,122,488,301,121
0,02-05-2022 19:16:40,168,163,363,31
0,02-05-2022 19:16:40,106,16,346,321
0,02-05-2022 19:16:40,35,179,407,396
0,02-05-2022 19:16:40,480,4,476,329
0,02-05-2022 19:16:40,481,167,149,321
0,02-05-2022 19:16:40,57,331,200,351
0,02-05-2022 19:16:40,427,133,266,183
0,02-05-2022 19:16:40,224,346,124,251
0,02-05-2022 19:16:40,124,441,150,200
0,02-05-2022 19:16:40,205,346,439,102
0,02-05-2022 19:16:40,258,467,444,410
0,02-05-2022 19:16:40,445,393,221,122
0,02-05-2022 19:16:40,225,215,152,354
0,02-05-2022 19:16:40,270,304,435,359
0,02-05-2022 19:16:40,65,368,344,29
0,02-05-2022 19:16:40,266,483,124,159
0,02-05-2022 19:16:40,26,26,178,38
0,02-05-2022 19:16:40,478,90,198,387
0,02-05-2022 19:16:40,83,434,316,197
0,02-05-2022 19:16:40,212,98,182,489
0,02-05-2022 19:16:40,354,31,377,98
0,02-05-2022 19:16:40,254,210,73,123
0,02-05-2022 19:16:40,62,457,115,196
0,02-05-2022 19:16:40,381,359,163,398
0,02-05-2022 19:16:40,452,168,450,111
0,02-05-2022 19:16:40,377,340,225,364
0,02-05-2022 19:16:40,61,86,156,450
0,02-05-2022 19:16:40,53,473,428,38
0,02-05-2022 19:16:40,188,19,327,402
0,02-05-2022 19:16:40,269,483,273,388
0,02-05-2022 19:16:40,290,164,89,296
0,02-05-2022 19:16:40,189,85,102,54
0,02-05-2022 19:16:40,37,227,394,70
0,02-05-2022 19:16:40,495,134,331,223
0,02-05-2022 19:16:40,140,204,213,53
0,02-05-2022 19:16:40,45,499,25,207
0,02-05-2022 19:16:40,266,339,277,317
0,02-05-2022 19:16:40,9,407,68,9
0,02-05-2022 19:16:40,279,268,464,110
0,02-05-2022 19:16:40,315,271,275,490
0,02-05-2022 19:16:40,99,80,250,338
0,02-05-2022 19:16:40,278,208,206,374
0,02-05-2022 19:16:40,315,250,406,211
0,02-05-2022 19:16:40,129,274,281,354
0,02-05-2022 19:16:40,112,374,6,109
0,02-05-2022 19:16:40,219,395,137,442
0,02-05-2022 19:16:40,429,323,245,201
0,02-05-2022 19:16:40,13,41,267,308
0,02-05-2022 19:16:40,202,490,258,32
0,02-05-2022 19:16:40,403,396,47,254
0,02-05-2022 19:16:40,294,436,144,251
0,02-05-2022 19:16:40,458,0,205,392
0,02-05-2022 19:16:40,98,136,362,146
0,02-05-2022 19:16:40,50,453,94,113
0,02-05-2022 19:16:40,321,345,292,221
0,02-05-2022 19:16:40,395,407,210,401
0,02-05-2022 19:16:40,429,1,401,406
0,02-05-2022 19:16:40,475,133,311,385
0,02-05-2022 19:16:40,235,387,257,145
0,02-05-2022 19:16:40,328,248,256,52
0,02-05-2022 19:16:40,239,342,133,129
0,02-05-2022 19:16:40,435,200,160,288
0,02-05-2022 19:16:40,128,471,223,350
0,02-05-2022 19:16:40,353,436,237,474
0,02-05-2022 19:16:40,216,173,427,172
0,02-05-2022 19:16:40,378,327,272,285
0,02-05-2022 19:16:40,314,334,156,496
0,02-05-2022 19:16:40,229,462,323,412
0,02-05-2022 19:16:40,252,293,184,265
0,02-05-2022 19:16:40,260,31,281,63
0,02-05-2022 19:16:40,483,431,497,486
0,02-05-2022 19:16:40,337,196,19,495
0,02-05-2022 19:16:40,276,407,219,412
0,02-05-2022 19:16:40,156,241,116,149
0,02-05-2022 19:16:40,174,255,142,410
0,02-05-2022 19:16:40,186,316,319,190
0,02-05-2022 19:16:40,174,268,303,226
0,02-05-2022 19:16:40,44,275,314,83
0,02-05-2022 19:16:40,227,288,158,18
0,02-05-2022 19:16:40,425,440,246,297
0,02-05-2022 19:16:40,458,230,249,135
0,02-05-2022 19:16:40,235,170,73,90
0,02-05-2022 19:16:40,151,129,454,420
0,02-05-2022 19:16:40,454,283,307,37
0,02-05-2022 19:16:40,15,125,308,84
0,02-05-2022 19:16:40,479,93,117,408
0,02-05-2022 19:16:40,34,194,373,135
0,02-05-2022 19:16:40,53,321,151,59
0,02-05-2022 19:16:40,29,351,158,201
0,02-05-2022 19:16:40,139,413,124,231
0,02-05-2022 19:16:40,170,42,468,263
0,02-05-2022 19:16:40,174,225,255,222
0,02-05-2022 19:16:40,24,333,132,199
0,02-05-2022 19:16:40,287,370,139,495
0,02-05-2022 19:16:40,262,379,397,434
0,02-05-2022 19:16:40,34,295,446,378
0,02-05-2022 19:16:40,154,219,244,403
0,02-05-2022 19:16:40,126,200,200,322
0,02-05-2022 19:16:40,137,96,209,80
0,02-05-2022 19:16:40,257,239,102,48
0,02-05-2022 19:16:40,108,133,165,67
0,02-05-2022 19:16:40,297,190,452,67
0,02-05-2022 19:16:40,198,334,184,318
0,02-05-2022 19:16:40,346,264,105,451
0,02-05-2022 19:16:40,389,15,14,15
0,02-05-2022 19:16:40,118,315,414,392
0,02-05-2022 19:16:40,30,278,449,226
0,02-05-2022 19:16:40,295,38,155,339
0,02-05-2022 19:16:40,166,105,448,107
0,02-05-2022 19:16:40,372,278,234,315
0,02-05-2022 19:16:40,380,154,405,386
0,02-05-2022 19:16:40,180,120,216,408
0,02-05-2022 19:16:40,242,113,332,245
0,02-05-2022 19:16:40,62,342,296,103
0,02-05-2022 19:16:40,381,333,86,484
0,02-05-2022 19:16:40,148,431,157,22
0,02-05-2022 19:16:40,89,1,215,141
0,02-05-2022 19:16:40,300,432,227,90
0,02-05-2022 19:16:40,288,217,158,325
0,02-05-2022 19:16:40,342,38,346,175
0,02-05-2022 19:16:40,312,442,425,94
0,02-05-2022 19:16:40,196,402,396,302
0,02-05-2022 19:16:40,323,89,126,343
0,02-05-2022 19:16:40,364,433,294,119
0,02-05-2022 19:16:40,405,45,299,64
0,02-05-2022 19:16:40,466,242,82,311
0,02-05-2022 19:16:40,353,211,108,393
0,02-05-2022 19:16:40,129,165,16,251
0,02-05-2022 19:16:40,25,37,58,83
0,02-05-2022 19:16:40,202,426,389,442
0,02-05-2022 19:16:40,270,379,85,229
0,02-05-2022 19:16:40,329,338,288,354
0,02-05-2022 19:16:40,373,241,164,163
0,02-05-2022 19:16:40,49,80,464,355
0,02-05-2022 19:16:40,272,70,228,113
0,02-05-2022 19:16:40,489,132,478,116
0,02-05-2022 19:16:40,48,348,56,448
0,02-05-2022 19:16:40,40,479,308,144
0,02-05-2022 19:16:40,323,216,54,287
0,02-05-2022 19:16:40,59,177,395,225
0,02-05-2022 19:16:40,235,107,474,487
0,02-05-2022 19:16:40,346,105,61,68
0,02-05-2022 19:16:40,204,320,380,315
0,02-05-2022 19:16:40,91,239,267,418
0,02-05-2022 19:16:40,372,441,237,146
0,02-05-2022 19:16:40,337,261,485,262
0,02-05-2022 19:16:40,483,0,149,431
0,02-05-2022 19:16:40,187,231,479,120
0,02-05-2022 19:16:40,135,103,94,48
0,02-05-2022 19:16:40,336,112,53,2
0,02-05-2022 19:16:40,495,402,21,281
0,02-05-2022 19:16:40,355,279,34,302
0,02-05-2022 19:16:40,417,152,275,169
0,02-05-2022 19:16:40,22,272,81,431
0,02-05-2022 19:16:40,399,371,150,82
0,02-05-2022 19:16:40,369,37,138,495
0,02-05-2022 19:16:40,164,388,75,282
0,02-05-2022 19:16:40,261,92,27,402
0,02-05-2022 19:16:40,46,262,453,102
0,02-05-2022 19:16:40,232,304,389,247
0,02-05-2022 19:16:40,16,368,380,184
0,02-05-2022 19:16:40,106,43,251,227
0,02-05-2022 19:16:40,46,475,6,43
0,02-05-2022 19:16:40,21,12,51,42
0,02-05-2022 19:16:40,206,190,336,28
0,02-05-2022 19:16:40,207,50,256,0
0,02-05-2022 19:16:40,291,443,80,50
0,02-05-2022 19:16:40,18,295,84,166
0,02-05-2022 19:16:40,95,115,305,184
0,02-05-2022 19:16:40,373,370,217,338
0,02-05-2022 19:16:40,383,246,33,406
0,02-05-2022 19:16:40,139,345,219,8
0,02-05-2022 19:16:40,304,304,437,388
0,02-05-2022 19:16:40,305,114,65,157
0,02-05-2022 19:16:40,419,33,208,400
0,02-05-2022 19:16:40,297,241,260,4
0,02-05-2022 19:16:40,28,400,342,436
0,02-05-2022 19:16:40,411,357,489,23
0,02-05-2022 19:16:40,312,311,112,157
0,02-05-2022 19:16:40,416,165,289,239
0,02-05-2022 19:16:40,420,222,9,73
0,02-05-2022 19:16:40,201,413,354,467
0,02-05-2022 19:16:40,306,187,205,206
0,02-05-2022 19:16:40,358,441,375,177
0,02-05-2022 19:16:40,39,178,377,287
0,02-05-2022 19:16:40,331,452,207,160
0,02-05-2022 19:16:40,161,38,343,77
0,02-05-2022 19:16:40,486,376,287,495
0,02-05-2022 19:16:40,99,332,361,4
0,02-05-2022 19:16:40,160,217,57,436
0,02-05-2022 19:16:40,166,164,160,193
0,02-05-2022 19:16:40,172,142,16,11
0,02-05-2022 19:16:40,131,467,381,364
0,02-05-2022 19:16:40,323,191,421,236
0,02-05-2022 19:16:40,249,307,181,284
0,02-05-2022 19:16:40,475,418,192,151
0,02-05-2022 19:16:40,422,245,235,428
0,02-05-2022 19:16:40,496,464,164,397
0,02-05-2022 19:16:40,348,188,449,235
0,02-05-2022 19:16:40,242,359,221,168
0,02-05-2022 19:16:40,399,215,84,205
0,02-05-2022 19:16:40,239,344,457,151
0,02-05-2022 19:16:40,442,427,325,272
0,02-05-2022 19:16:40,348,81,211,36
0,02-05-2022 19:16:40,83,218,482,78
0,02-05-2022 19:16:40,211,268,80,332
0,02-05-2022 19:16:40,215,296,93,343
0,02-05-2022 19:16:40,135,420,363,142
0,02-05-2022 19:16:40,351,52,473,65
0,02-05-2022 19:16:40,142,198,235,120
0,02-05-2022 19:16:40,435,419,334,207
0,02-05-2022 19:16:40,127,123,283,378
0,02-05-2022 19:16:40,154,260,453,494
0,02-05-2022 19:16:40,373,353,85,238
0,02-05-2022 19:16:40,66,126,110,13
0,02-05-2022 19:16:40,221,398,97,206
0,02-05-2022 19:16:40,349,259,392,83
0,02-05-2022 19:16:40,134,20,371,98
0,02-05-2022 19:16:40,481,2,13,75
0,02-05-2022 19:16:40,250,121,67,457
0,02-05-2022 19:16:40,455,477,304,188
0,02-05-2022 19:16:40,128,447,83,146
0,02-05-2022 19:16:40,411,393,460,164
0,02-05-2022 19:16:40,104,41,56,440
0,02-05-2022 19:16:40,278,224,103,57
0,02-05-2022 19:16:40,371,418,466,344
0,02-05-2022 19:16:40,337,370,481,242
0,02-05-2022 19:16:40,21,308,448,25
0,02-05-2022 19:16:40,148,396,489,490
0,02-05-2022 19:16:40,303,142,194,398
0,02-05-2022 19:16:40,34,269,431,457
0,02-05-2022 19:16:40,33,129,317,252
0,02-05-2022 19:16:40,335,441,377,427
0,02-05-2022 19:16:40,411,303,407,440
0,02-05-2022 19:16:40,392,425,248,211
0,02-05-2022 19:16:40,110,344,448,244
0,02-05-2022 19:16:40,225,189,440,194
0,02-05-2022 19:16:40,275,338,291,363
0,02-05-2022 19:16:40,224,252,30,207
0,02-05-2022 19:16:40,482,402,415,183
0,02-05-2022 19:16:40,151,349,12,3
0,02-05-2022 19:16:40,94,411,103,98
0,02-05-2022 19:16:40,362,79,69,494
0,02-05-2022 19:16:40,260,189,102,320
0,02-05-2022 19:16:40,162,184,391,75
0,02-05-2022 19:16:40,210,58,426,246
0,02-05-2022 19:16:40,195,454,360,114
0,02-05-2022 19:16:40,6,113,385,150
0,02-05-2022 19:16:40,129,49,371,80
0,02-05-2022 19:16:40,164,320,195,378
0,02-05-2022 19:16:40,180,65,475,493
0,02-05-2022 19:16:40,341,3,5,222
0,02-05-2022 19:16:40,372,18,212,388
0,02-05-2022 19:16:40,304,123,49,468
0,02-05-2022 19:16:40,94,215,387,284
0,02-05-2022 19:16:40,239,282,125,64
0,02-05-2022 19:16:40,380,257,131,91
0,02-05-2022 19:16:40,171,105,496,33
0,02-05-2022 19:16:40,268,206,283,280
0,02-05-2022 19:16:40,247,238,20,338
0,02-05-2022 19:16:40,63,93,335,491
0,02-05-2022 19:16:40,212,113,21,416
0,02-05-2022 19:16:40,160,171,185,138
0,02-05-2022 19:16:40,372,364,363,90
0,02-05-2022 19:16:40,97,118,153,189
0,02-05-2022 19:16:40,122,208,27,108
0,02-05-2022 19:16:40,128,11,168,176
0,02-05-2022 19:16:40,167,437,297,242
0,02-05-2022 19:16:40,238,379,313,385
0,02-05-2022 19:16:40,316,251,424,76
0,02-05-2022 19:16:40,201,137,440,297
0,02-05-2022 19:16:40,89,103,373,422
0,02-05-2022 19:16:40,369,206,120,97
0,02-05-2022 19:16:40,422,16,468,193
0,02-05-2022 19:16:40,298,144,198,353
0,02-05-2022 19:16:40,465,137,138,111
0,02-05-2022 19:16:40,469,122,198,380
0,02-05-2022 19:16:40,61,364,268,448
0,02-05-2022 19:16:40,265,260,44,431
0,02-05-2022 19:16:40,114,86,453,211
0,02-05-2022 19:16:40,7,136,108,488
0,02-05-2022 19:16:40,100,60,468,471
0,02-05-2022 19:16:40,295,184,165,130
0,02-05-2022 19:16:40,220,279,27,368
0,02-05-2022 19:16:40,258,259,480,152
0,02-05-2022 19:16:40,187,332,385,165
0,02-05-2022 19:16:40,140,380,193,222
0,02-05-2022 19:16:40,393,423,260,302
0,02-05-2022 19:16:40,81,254,409,412
0,02-05-2022 19:16:40,453,233,278,492
0,02-05-2022 19:16:40,400,98,97,345
0,02-05-2022 19:16:40,427,180,414,468
0,02-05-2022 19:16:40,126,273,313,390
0,02-05-2022 19:16:40,435,431,463,120
0,02-05-2022 19:16:40,453,392,115,57
0,02-05-2022 19:16:40,24,26,65,236
0,02-05-2022 19:16:40,395,276,95,469
0,02-05-2022 19:16:40,310,118,479,305
0,02-05-2022 19:16:40,89,473,350,281
0,02-05-2022 19:16:40,148,356,12,413
0,02-05-2022 19:16:40,186,379,84,94
0,02-05-2022 19:16:40,3,449,400,84
0,02-05-2022 19:16:40,229,317,323,223
0,02-05-2022 19:16:40,24,362,298,60
0,02-05-2022 19:16:40,83,103,156,470
0,02-05-2022 19:16:40,384,461,403,67
0,02-05-2022 19:16:40,322,362,159,248
0,02-05-2022 19:16:40,51,300,173,260
0,02-05-2022 19:16:40,272,84,391,126
0,02-05-2022 19:16:40,481,246,464,268
0,02-05-2022 19:16:40,101,146,117,175
0,02-05-2022 19:16:40,456,6,480,430
0,02-05-2022 19:16:40,107,414,92,287
0,02-05-2022 19:16:40,147,389,208,18
0,02-05-2022 19:16:40,88,401,432,474
0,02-05-2022 19:16:40,40,145,207,11
0,02-05-2022 19:16:40,84,156,264,418
0,02-05-2022 19:16:40,142,57,89,252
0,02-05-2022 19:16:40,195,291,242,325
0,02-05-2022 19:16:40,10,321,100,133
0,02-05-2022 19:16:40,485,209,437,140
0,02-05-2022 19:16:40,449,109,120,328
0,02-05-2022 19:16:40,310,473,272,394
0,02-05-2022 19:16:40,373,407,360,0
0,02-05-2022 19:16:40,17,142,206,338
0,02-05-2022 19:16:40,480,441,333,393
0,02-05-2022 19:16:40,360,355,433,407
0,02-05-2022 19:16:40,79,61,37,102
0,02-05-2022 19:16:40,381,304,339,310
0,02-05-2022 19:16:40,234,113,123,409
0,02-05-2022 19:16:40,236,161,428,428
0,02-05-2022 19:16:40,152,238,358,460
0,02-05-2022 19:16:40,236,213,120,313
0,02-05-2022 19:16:40,459,303,48,497
0,02-05-2022 19:16:40,297,318,288,403
0,02-05-2022 19:16:40,182,6,339,109
0,02-05-2022 19:16:40,286,224,46,247
0,02-05-2022 19:16:40,160,242,115,306
0,02-05-2022 19:16:40,144,266,435,438
0,02-05-2022 19:16:40,166,129,165,399
0,02-05-2022 19:16:40,258,46,71,257
0,02-05-2022 19:16:40,265,349,164,78
0,02-05-2022 19:16:40,13,154,216,438
0,02-05-2022 19:16:40,212,96,402,352
0,02-05-2022 19:16:40,16,321,281,79
0,02-05-2022 19:16:40,71,378,448,181
0,02-05-2022 19:16:40,133,13,103,143
0,02-05-2022 19:16:40,155,219,227,398
0,02-05-2022 19:16:40,451,281,289,72
0,02-05-2022 19:16:40,182,81,246,465
0,02-05-2022 19:16:40,228,480,122,302
0,02-05-2022 19:16:40,26,8,154,242
0,02-05-2022 19:16:40,448,400,416,164
0,02-05-2022 19:16:40,271,106,278,147
0,02-05-2022 19:16:40,341,500,286,240
0,02-05-2022 19:16:40,102,496,113,81
0,02-05-2022 19:16:40,235,165,10,54
0,02-05-2022 19:16:40,431,157,250,18
0,02-05-2022 19:16:40,283,464,467,162
0,02-05-2022 19:16:40,57,154,319,228
0,02-05-2022 19:16:40,276,294,189,196
0,02-05-2022 19:16:40,425,146,497,16
0,02-05-2022 19:16:40,315,445,103,191
0,02-05-2022 19:16:40,135,364,466,389
0,02-05-2022 19:16:40,251,329,487,71
0,02-05-2022 19:16:40,368,281,26,58
0,02-05-2022 19:16:40,208,198,19,208
0,02-05-2022 19:16:40,202,152,362,471
0,02-05-2022 19:16:40,151,366,223,313
0,02-05-2022 19:16:40,3,344,86,86
0,02-05-2022 19:16:40,189,106,347,294
0,02-05-2022 19:16:40,198,338,453,371
0,02-05-2022 19:16:40,289,428,447,123
0,02-05-2022 19:16:40,226,385,360,209
0,02-05-2022 19:16:40,101,375,393,106
0,02-05-2022 19:16:40,305,120,34,447
0,02-05-2022 19:16:40,427,14,84,393
0,02-05-2022 19:16:40,417,207,148,53
0,02-05-2022 19:16:40,363,199,228,63
0,02-05-2022 19:16:40,98,452,146,16
0,02-05-2022 19:16:40,457,71,104,40
0,02-05-2022 19:16:40,86,143,225,145
0,02-05-2022 19:16:40,75,170,466,225
0,02-05-2022 19:16:40,441,414,286,177
0,02-05-2022 19:16:40,466,401,248,91
0,02-05-2022 19:16:40,295,126,144,280
0,02-05-2022 19:16:40,359,480,261,299
0,02-05-2022 19:16:40,352,249,402,242
0,02-05-2022 19:16:40,263,421,125,153
0,02-05-2022 19:16:40,320,301,387,271
0,02-05-2022 19:16:40,271,182,222,141
0,02-05-2022 19:16:40,209,488,366,207
0,02-05-2022 19:16:40,98,456,122,318
0,02-05-2022 19:16:40,368,473,467,365
0,02-05-2022 19:16:40,332,346,317,359
0,02-05-2022 19:16:40,289,129,29,96
0,02-05-2022 19:16:40,167,370,140,268
0,02-05-2022 19:16:40,123,36,478,406
0,02-05-2022 19:16:40,224,384,45,325
0,02-05-2022 19:16:40,258,339,32,360
0,02-05-2022 19:16:40,269,428,190,146
0,02-05-2022 19:16:40,58,210,481,408
0,02-05-2022 19:16:40,451,219,449,237
0,02-05-2022 19:16:40,85,125,80,79
0,02-05-2022 19:16:40,358,290,373,190
0,02-05-2022 19:16:40,275,248,180,422
0,02-05-2022 19:16:40,264,90,416,147
0,02-05-2022 19:16:40,323,412,384,268
0,02-05-2022 19:16:40,84,253,124,16
0,02-05-2022 19:16:40,475,446,400,209
0,02-05-2022 19:16:40,381,106,250,302
0,02-05-2022 19:16:40,375,416,449,30
0,02-05-2022 19:16:40,143,112,467,313
0,02-05-2022 19:16:40,236,27,198,14
0,02-05-2022 19:16:40,377,115,274,209
0,02-05-2022 19:16:40,271,39,16,46
0,02-05-2022 19:16:40,99,283,36,382
0,02-05-2022 19:16:40,255,366,21,198
0,02-05-2022 19:16:40,468,186,237,192
0,02-05-2022 19:16:40,474,195,406,397
0,02-05-2022 19:16:40,457,252,272,181
0,02-05-2022 19:16:40,433,403,94,127
0,02-05-2022 19:16:40,366,359,38,148
0,02-05-2022 19:16:40,220,185,120,106
0,02-05-2022 19:16:40,394,14,389,146
0,02-05-2022 19:16:40,60,174,457,290
0,02-05-2022 19:16:40,414,362,76,453
0,02-05-2022 19:16:40,405,441,227,413
0,02-05-2022 19:16:40,191,163,479,250
0,02-05-2022 19:16:40,304,122,301,8
0,02-05-2022 19:16:40,214,209,59,329
0,02-05-2022 19:16:40,473,174,362,235
0,02-05-2022 19:16:40,86,333,125,314
0,02-05-2022 19:16:40,93,407,3,281
0,02-05-2022 19:16:40,246,224,225,449
0,02-05-2022 19:16:40,58,243,295,405
0,02-05-2022 19:16:40,341,271,235,105
0,02-05-2022 19:16:40,248,329,308,80
0,02-05-2022 19:16:40,436,54,357,366
0,02-05-2022 19:16:40,427,192,493,134
0,02-05-2022 19:16:40,441,392,13,481
0,02-05-2022 19:16:40,213,413,311,10
0,02-05-2022 19:16:40,329,31,424,173
0,02-05-2022 19:16:40,375,402,130,95
0,02-05-2022 19:16:40,168,244,271,261
0,02-05-2022 19:16:40,53,312,65,475
0,02-05-2022 19:16:40,469,476,71,355
0,02-05-2022 19:16:40,303,431,260,389
0,02-05-2022 19:16:40,204,73,318,21
0,02-05-2022 19:16:40,429,366,286,106
0,02-05-2022 19:16:40,38,114,461,470
0,02-05-2022 19:16:40,478,238,251,76
0,02-05-2022 19:16:40,412,407,191,109
0,02-05-2022 19:16:40,205,452,102,87
0,02-05-2022 19:16:40,465,375,348,481
0,02-05-2022 19:16:40,62,459,274,414
0,02-05-2022 19:16:40,52,453,489,446
0,02-05-2022 19:16:40,304,245,382,96
0,02-05-2022 19:16:40,147,311,415,169
0,02-05-2022 19:16:40,219,306,124,440
0,02-05-2022 19:16:40,393,9,296,299
0,02-05-2022 19:16:40,244,21,301,245
0,02-05-2022 19:16:40,331,148,259,498
0,02-05-2022 19:16:40,336,299,157,193
0,02-05-2022 19:16:40,179,56,406,25
0,02-05-2022 19:16:40,297,188,78,141
0,02-05-2022 19:16:40,323,150,350,171
0,02-05-2022 19:16:40,94,396,481,122
0,02-05-2022 19:16:40,451,166,72,128
0,02-05-2022 19:16:40,269,58,13,44
0,02-05-2022 19:16:40,269,261,466,91
0,02-05-2022 19:16:40,218,495,307,396
0,02-05-2022 19:16:40,361,281,474,53
0,02-05-2022 19:16:40,279,432,150,261
0,02-05-2022 19:16:40,343,250,273,407
0,02-05-2022 19:16:40,91,456,446,219
0,02-05-2022 19:16:40,429,268,237,453
0,02-05-2022 19:16:40,9,357,480,461
0,02-05-2022 19:16:40,262,254,126,424
0,02-05-2022 19:16:40,181,124,178,417
0,02-05-2022 19:16:40,306,464,150,189
0,02-05-2022 19:16:40,320,37,25,345
0,02-05-2022 19:16:40,195,287,340,295
0,02-05-2022 19:16:40,348,336,132,341
0,02-05-2022 19:16:40,250,285,493,420
0,02-05-2022 19:16:40,110,137,386,486
0,02-05-2022 19:16:40,128,267,34,459
0,02-05-2022 19:16:40,434,314,348,338
0,02-05-2022 19:16:40,351,440,344,222
0,02-05-2022 19:16:40,394,196,77,312
0,02-05-2022 19:16:40,255,17,79,0
0,02-05-2022 19:16:40,30,405,82,253
0,02-05-2022 19:16:40,492,454,271,66
0,02-05-2022 19:16:40,460,190,324,75
0,02-05-2022 19:16:40,289,254,417,448
0,02-05-2022 19:16:40,398,303,370,89
0,02-05-2022 19:16:40,417,5,66,273
0,02-05-2022 19:16:40,469,349,405,298
0,02-05-2022 19:16:40,477,184,107,229
0,02-05-2022 19:16:40,247,362,116,434
0,02-05-2022 19:16:40,342,134,184,266
0,02-05-2022 19:16:40,356,339,74,336
0,02-05-2022 19:16:40,303,56,420,250
0,02-05-2022 19:16:40,189,176,423,349
0,02-05-2022 19:16:40,78,380,301,446
0,02-05-2022 19:16:40,426,409,304,494
0,02-05-2022 19:16:40,79,92,405,191
0,02-05-2022 19:16:40,484,261,370,433
0,02-05-2022 19:16:40,399,179,210,303
0,02-05-2022 19:16:40,411,8,184,105
0,02-05-2022 19:16:40,302,197,335,307
0,02-05-2022 19:16:40,410,476,458,115
0,02-05-2022 19:16:40,122,415,430,186
0,02-05-2022 19:16:40,339,460,426,47
0,02-05-2022 19:16:40,373,48,19,454
0,02-05-2022 19:16:40,105,275,28,304
0,02-05-2022 19:16:40,91,368,302,291
0,02-05-2022 19:16:40,366,19,114,197
0,02-05-2022 19:16:40,118,471,422,229
0,02-05-2022 19:16:40,364,341,301,338
0,02-05-2022 19:16:40,21,379,6,245
0,02-05-2022 19:16:40,270,330,144,363
0,02-05-2022 19:16:40,243,58,362,184
0,02-05-2022 19:16:40,236,342,413,95
0,02-05-2022 19:16:40,485,82,261,321
0,02-05-2022 19:16:40,238,88,161,89
0,02-05-2022 19:16:40,355,25,66,393
0,02-05-2022 19:16:40,333,24,411,139
0,02-05-2022 19:16:40,278,156,401,455
0,02-05-2022 19:16:40,285,133,114,252
0,02-05-2022 19:16:40,204,349,485,462
0,02-05-2022 19:16:40,318,20,241,184
0,02-05-2022 19:16:40,457,121,52,173
0,02-05-2022 19:16:40,491,68,355,49
0,02-05-2022 19:16:40,169,377,312,423
0,02-05-2022 19:16:40,91,183,279,2
0,02-05-2022 19:16:40,132,443,307,414
0,02-05-2022 19:16:40,499,181,167,244
0,02-05-2022 19:16:40,229,301,339,291
0,02-05-2022 19:16:40,212,452,390,190
0,02-05-2022 19:16:40,304,18,42,351
0,02-05-2022 19:16:40,458,107,283,13
0,02-05-2022 19:16:40,291,483,120,54
0,02-05-2022 19:16:40,332,427,320,342
0,02-05-2022 19:16:40,285,20,308,203
0,02-05-2022 19:16:40,314,165,290,26
0,02-05-2022 19:16:40,132,71,217,428
0,02-05-2022 19:16:40,421,475,254,223
0,02-05-2022 19:16:40,54,434,382,331
0,02-05-2022 19:16:40,356,279,495,182
0,02-05-2022 19:16:40,405,132,440,396
0,02-05-2022 19:16:40,345,499,460,136
0,02-05-2022 19:16:40,26,254,430,444
0,02-05-2022 19:16:40,103,415,370,62
0,02-05-2022 19:16:40,428,203,415,204
0,02-05-2022 19:16:40,122,91,106,71
0,02-05-2022 19:16:40,285,170,312,283
0,02-05-2022 19:16:40,63,131,186,3
0,02-05-2022 19:16:40,456,206,439,381
0,02-05-2022 19:16:40,247,238,85,365
0,02-05-2022 19:16:40,306,230,353,322
0,02-05-2022 19:16:40,161,110,194,171
0,02-05-2022 19:16:40,141,470,125,156
0,02-05-2022 19:16:40,322,351,312,163
0,02-05-2022 19:16:40,493,442,257,290
0,02-05-2022 19:16:40,124,496,79,25
0,02-05-2022 19:16:40,253,148,381,200
0,02-05-2022 19:16:40,338,92,120,259
0,02-05-2022 19:16:40,372,166,15,81
0,02-05-2022 19:16:40,294,412,212,418
0,02-05-2022 19:16:40,340,161,441,262
0,02-05-2022 19:16:40,158,185,267,360
0,02-05-2022 19:16:40,306,280,267,115
0,02-05-2022 19:16:40,187,3,421,480
0,02-05-2022 19:16:40,199,73,226,83
